Id,Weekly_Sales
2_96_2013-05-03,37829.21800000001
2_96_2013-05-10,38204.70179999998
2_96_2013-05-17,39458.603800000026
2_96_2013-05-24,44384.72189999998
2_96_2013-05-31,45436.67179999996
2_96_2013-06-07,42371.77819999993
2_96_2013-06-14,41383.50079999993
2_96_2013-06-21,41137.6551
2_96_2013-06-28,43203.20919999999
2_96_2013-07-05,43694.668499999985
2_96_2013-07-12,39459.947500000024
2_96_2013-07-19,37446.550400000015
2_96_2013-07-26,36698.71579999997
2_97_2012-11-02,40976.04949999996
2_97_2012-11-09,41367.91679999995
2_97_2012-11-16,41239.51459999995
2_97_2012-11-23,40787.50959999996
2_97_2012-11-30,40319.39049999996
2_97_2012-12-07,41472.92599999996
2_97_2012-12-14,41670.57129999997
2_97_2012-12-21,44800.58349999999
2_97_2012-12-28,39909.628499999984
2_97_2013-01-04,41415.79959999998
2_97_2013-01-11,41827.06670000004
2_97_2013-01-18,39868.915900000015
2_97_2013-01-25,36855.13990000005
2_97_2013-02-01,40191.632600000026
2_97_2013-02-08,42619.16909999996
2_97_2013-02-15,38950.91609999999
2_97_2013-02-22,38309.55859999991
2_97_2013-03-01,38289.47149999991
2_97_2013-03-08,38386.93789999992
2_97_2013-03-15,38004.59399999997
2_97_2013-03-22,37359.029499999975
2_97_2013-03-29,38079.688399999955
2_97_2013-04-05,39536.22609999995
2_97_2013-04-12,41165.166199999956
2_97_2013-04-19,40819.240799999985
2_97_2013-04-26,38643.16590000006
2_97_2013-05-03,40871.81990000002
2_97_2013-05-10,42000.967899999974
2_97_2013-05-17,41872.39230000002
2_97_2013-05-24,42387.93200000002
2_97_2013-05-31,41949.308500000065
2_97_2013-06-07,44451.36330000001
2_97_2013-06-14,43932.64540000003
2_97_2013-06-21,40532.873299999985
2_97_2013-06-28,42175.11369999998
2_97_2013-07-05,45533.18160000001
2_97_2013-07-12,42138.966100000034
2_97_2013-07-19,39562.95120000003
2_97_2013-07-26,38113.56909999996
2_98_2012-11-02,14348.837499999992
2_98_2012-11-09,14142.851600000005
2_98_2012-11-16,14783.63080000002
2_98_2012-11-23,21583.87689999998
2_98_2012-11-30,12820.046099999989
2_98_2012-12-07,17139.471499999985
2_98_2012-12-14,21386.238199999993
2_98_2012-12-21,22466.34979999999
2_98_2012-12-28,12133.436100000015
2_98_2013-01-04,11879.092399999998
2_98_2013-01-11,11886.448799999987
2_98_2013-01-18,11853.61829999999
2_98_2013-01-25,11912.949899999998
2_98_2013-02-01,13317.137299999995
2_98_2013-02-08,16877.66249999997
2_98_2013-02-15,18276.199500000017
2_98_2013-02-22,13021.584100000004
2_98_2013-03-01,12718.583100000007
2_98_2013-03-08,13471.255199999998
2_98_2013-03-15,13586.563699999992
2_98_2013-03-22,12977.150499999989
2_98_2013-03-29,13443.87999999999
2_98_2013-04-05,14968.400199999996
2_98_2013-04-12,14193.450899999998
2_98_2013-04-19,12786.908499999976
2_98_2013-04-26,11931.77299999998
2_98_2013-05-03,12468.475000000011
2_98_2013-05-10,14387.007100000013
2_98_2013-05-17,14606.971599999983
2_98_2013-05-24,14163.062499999995
2_98_2013-05-31,14041.382099999983
2_98_2013-06-07,13238.53269999999
2_98_2013-06-14,12907.086799999995
2_98_2013-06-21,13330.623500000003
2_98_2013-06-28,13310.716000000004
2_98_2013-07-05,14990.410599999985
2_98_2013-07-12,13150.433199999992
2_98_2013-07-19,12690.233100000003
2_98_2013-07-26,11872.889400000016
2_99_2012-11-02,16.294199999999993
2_99_2012-11-09,44.37010000000002
2_99_2012-11-16,39.873300000000015
2_99_2012-11-23,2767.25
2_99_2012-11-30,1622.03
2_99_2012-12-07,1166.63
2_99_2012-12-14,3734.22
2_99_2012-12-21,4501.94
2_99_2012-12-28,329.15
2_99_2013-01-04,164.67850000000007
2_99_2013-01-18,162.95970000000005
2_99_2013-02-01,373.8453
2_99_2013-02-08,1312.3709
2_99_2013-02-15,1058.5136999999997
2_99_2013-02-22,54.3
2_99_2013-03-29,64.67090000000002
2_99_2013-04-05,81.30040000000001
2_99_2013-04-12,33.7003
2_99_2013-04-19,29.223999999999997
2_99_2013-04-26,114.62380000000005
2_99_2013-05-03,327.3
2_99_2013-05-10,262.3489
2_99_2013-05-17,255.54969999999994
2_99_2013-05-24,250.82159999999996
2_99_2013-05-31,154.4404
2_99_2013-06-07,154.33799999999997
2_99_2013-06-14,214.6
2_99_2013-06-21,31.575800000000005
2_99_2013-07-05,3.9882000000000017
2_99_2013-07-12,0.08149999999999993
2_99_2013-07-19,0.0680999999999999
2_99_2013-07-26,4.660300000000001
3_1_2012-11-02,15203.850299999998
3_1_2012-11-09,6612.192400000003
3_1_2012-11-16,7230.95889999999
3_1_2012-11-23,7143.743999999997
3_1_2012-11-30,7823.0955999999915
3_1_2012-12-07,10535.342999999988
3_1_2012-12-14,14615.562899999995
3_1_2012-12-21,14945.539299999995
3_1_2012-12-28,8082.840399999992
3_1_2013-01-04,6399.247299999997
3_1_2013-01-11,7084.535599999987
3_1_2013-01-18,7353.049800000004
3_1_2013-01-25,7516.291100000003
3_1_2013-02-01,8693.436199999995
3_1_2013-02-08,11622.087099999997
3_1_2013-02-15,16282.820000000012
3_1_2013-02-22,8095.828000000006
3_1_2013-03-01,8061.176099999993
3_1_2013-03-08,8182.940100000002
3_1_2013-03-15,8097.208799999996
3_1_2013-03-22,9396.746199999992
3_1_2013-03-29,11582.546600000001
3_1_2013-04-05,16671.38200000002
3_1_2013-04-12,11230.415900000004
3_1_2013-04-19,9642.316299999991
3_1_2013-04-26,7877.588299999989
3_1_2013-05-03,6568.046599999994
3_1_2013-05-10,5994.450599999993
3_1_2013-05-17,6092.6850999999915
3_1_2013-05-24,6547.098999999996
3_1_2013-05-31,6684.741099999996
3_1_2013-06-07,6758.617499999997
3_1_2013-06-14,6876.914400000005
3_1_2013-06-21,6848.624400000004
3_1_2013-06-28,6715.550899999995
3_1_2013-07-05,6555.165699999995
3_1_2013-07-12,6257.204600000002
3_1_2013-07-19,6705.9433000000045
3_1_2013-07-26,7356.24740000001
3_2_2012-11-02,19528.390400000022
3_2_2012-11-09,19528.390400000022
3_2_2012-11-16,19528.390400000022
3_2_2012-11-23,19530.614900000022
3_2_2012-11-30,19528.390400000022
3_2_2012-12-07,19528.390400000022
3_2_2012-12-14,19528.390400000022
3_2_2012-12-21,19528.390400000022
3_2_2012-12-28,19530.614900000022
3_2_2013-01-04,16678.634000000016
3_2_2013-01-11,16261.302799999998
3_2_2013-01-18,16557.610399999983
3_2_2013-01-25,16668.48309999999
3_2_2013-02-01,19367.976599999984
3_2_2013-02-08,20523.56829999997
3_2_2013-02-15,19725.43480000002
3_2_2013-02-22,18889.391600000028
3_2_2013-03-01,20994.323100000027
3_2_2013-03-08,19827.046799999986
3_2_2013-03-15,18476.910400000015
3_2_2013-03-22,17707.64750000001
3_2_2013-03-29,18279.00980000001
3_2_2013-04-05,18367.699400000005
3_2_2013-04-12,18322.105599999984
3_2_2013-04-19,18712.86309999999
3_2_2013-04-26,19142.685100000024
3_2_2013-05-03,19959.824500000002
3_2_2013-05-10,18939.941700000018
3_2_2013-05-17,18873.771400000023
3_2_2013-05-24,18579.46760000003
3_2_2013-05-31,19606.932400000027
3_2_2013-06-07,19933.730600000006
3_2_2013-06-14,19729.29919999996
3_2_2013-06-21,19620.209899999965
3_2_2013-06-28,19600.695199999995
3_2_2013-07-05,19459.678600000017
3_2_2013-07-12,19140.267400000022
3_2_2013-07-19,18710.433400000024
3_2_2013-07-26,19026.790000000023
3_3_2012-11-02,4906.5416999999925
3_3_2012-11-09,4908.261799999992
3_3_2012-11-16,4866.144099999993
3_3_2012-11-23,4840.029599999994
3_3_2012-11-30,4887.1212999999925
3_3_2012-12-07,4929.211499999993
3_3_2012-12-14,5118.431099999997
3_3_2012-12-21,5209.262299999995
3_3_2012-12-28,4765.435599999996
3_3_2013-01-04,5665.908499999996
3_3_2013-01-11,5526.901499999996
3_3_2013-01-18,5574.862200000004
3_3_2013-01-25,5367.495900000008
3_3_2013-02-01,5353.320800000008
3_3_2013-02-08,5467.592599999999
3_3_2013-02-15,5473.593200000007
3_3_2013-02-22,5259.221400000006
3_3_2013-03-01,4967.751800000005
3_3_2013-03-08,4681.242500000004
3_3_2013-03-15,4156.300400000002
3_3_2013-03-22,4463.411199999999
3_3_2013-03-29,4323.254499999996
3_3_2013-04-05,4219.9729
3_3_2013-04-12,4413.728200000001
3_3_2013-04-19,4943.699700000003
3_3_2013-04-26,5031.995000000003
3_3_2013-05-03,5163.749699999997
3_3_2013-05-10,5458.015900000001
3_3_2013-05-17,5576.018600000001
3_3_2013-05-24,5401.5948000000035
3_3_2013-05-31,4838.453500000002
3_3_2013-06-07,4969.833699999994
3_3_2013-06-14,5181.7489
3_3_2013-06-21,5578.004099999996
3_3_2013-06-28,5490.7373999999945
3_3_2013-07-05,5066.726399999997
3_3_2013-07-12,7718.821599999997
3_3_2013-07-19,9346.729200000007
3_3_2013-07-26,9444.575400000016
3_4_2012-11-02,8651.07169999999
3_4_2012-11-09,8668.52559999999
3_4_2012-11-16,8677.942599999991
3_4_2012-11-23,9009.740899999988
3_4_2012-11-30,8712.502599999993
3_4_2012-12-07,8545.294100000001
3_4_2012-12-14,8770.340499999993
3_4_2012-12-21,9816.681199999994
3_4_2012-12-28,9357.208899999996
3_4_2013-01-04,9684.9276
3_4_2013-01-11,9684.9276
3_4_2013-01-18,8915.320200000015
3_4_2013-01-25,8510.370900000013
3_4_2013-02-01,8510.230900000013
3_4_2013-02-08,9292.56719999999
3_4_2013-02-15,9243.025900000008
3_4_2013-02-22,9294.337200000007
3_4_2013-03-01,9586.155600000002
3_4_2013-03-08,9258.055200000012
3_4_2013-03-15,8891.177400000013
3_4_2013-03-22,8632.540599999993
3_4_2013-03-29,8623.166199999989
3_4_2013-04-05,9375.27109999999
3_4_2013-04-12,9446.2968
3_4_2013-04-19,8932.739800000018
3_4_2013-04-26,8885.620000000023
3_4_2013-05-03,9840.413800000024
3_4_2013-05-10,9924.318000000014
3_4_2013-05-17,9283.975499999997
3_4_2013-05-24,9097.433900000005
3_4_2013-05-31,9491.094800000013
3_4_2013-06-07,9911.528400000016
3_4_2013-06-14,9672.931200000012
3_4_2013-06-21,8957.504200000014
3_4_2013-06-28,9018.384200000017
3_4_2013-07-05,8943.843500000015
3_4_2013-07-12,9055.077800000006
3_4_2013-07-19,9052.618700000006
3_4_2013-07-26,9105.322200000008
3_5_2012-11-02,14116.497900000008
3_5_2012-11-09,14090.851500000004
3_5_2012-11-16,14048.411200000008
3_5_2012-11-23,18829.935999999998
3_5_2012-11-30,15683.100100000005
3_5_2012-12-07,17672.887399999996
3_5_2012-12-14,21085.783399999993
3_5_2012-12-21,25656.17629999997
3_5_2012-12-28,17248.088400000033
3_5_2013-01-04,11279.67489999999
3_5_2013-01-11,11279.67489999999
3_5_2013-01-18,11300.548299999997
3_5_2013-01-25,11387.972700000008
3_5_2013-02-01,14916.003500000017
3_5_2013-02-08,18515.829199999982
3_5_2013-02-15,18771.998199999973
3_5_2013-02-22,16770.12129999998
3_5_2013-03-01,16607.116099999974
3_5_2013-03-08,15651.77579999997
3_5_2013-03-15,14960.662699999977
3_5_2013-03-22,14405.024599999997
3_5_2013-03-29,14050.89620000001
3_5_2013-04-05,13483.431000000008
3_5_2013-04-12,11861.077199999989
3_5_2013-04-19,10672.29679999999
3_5_2013-04-26,10526.36079999999
3_5_2013-05-03,11786.979599999997
3_5_2013-05-10,12203.270400000003
3_5_2013-05-17,12023.288799999997
3_5_2013-05-24,10647.80680000001
3_5_2013-05-31,11624.906299999995
3_5_2013-06-07,14624.172699999986
3_5_2013-06-14,14850.69779999998
3_5_2013-06-21,15184.301199999982
3_5_2013-06-28,14419.21200000001
3_5_2013-07-05,13109.10440000001
3_5_2013-07-12,12584.194399999997
3_5_2013-07-19,13801.945200000006
3_5_2013-07-26,12724.976399999996
3_6_2012-11-02,1904.8776000000012
3_6_2012-11-09,1901.6348000000012
3_6_2012-11-16,1965.2640000000015
3_6_2012-11-23,8074.453599999995
3_6_2012-11-30,2594.3997000000013
3_6_2012-12-07,2337.9943000000017
3_6_2012-12-14,2732.2420999999977
3_6_2012-12-21,5067.497299999995
3_6_2012-12-28,2969.1851999999994
3_6_2013-01-04,1186.762799999999
3_6_2013-01-11,1340.3461999999988
3_6_2013-01-18,1434.286399999998
3_6_2013-01-25,1455.515800000001
3_6_2013-02-01,1623.514800000001
3_6_2013-02-08,2081.274299999999
3_6_2013-02-15,1770.976699999999
3_6_2013-02-22,1671.061799999999
3_6_2013-03-01,1477.9549999999983
3_6_2013-03-08,1557.4579999999985
3_6_2013-03-15,1883.0238000000013
3_6_2013-03-22,1467.7265999999995
3_6_2013-03-29,1772.3109999999995
3_6_2013-04-05,1587.7913999999987
3_6_2013-04-12,1571.7998999999995
3_6_2013-04-19,1699.5839999999998
3_6_2013-04-26,2114.6031000000007
3_6_2013-05-03,1918.0966999999973
3_6_2013-05-10,2710.6395999999977
3_6_2013-05-17,1878.8495000000019
3_6_2013-05-24,1884.8003000000012
3_6_2013-05-31,2008.1704000000013
3_6_2013-06-07,1598.4015000000009
3_6_2013-06-14,2177.847699999997
3_6_2013-06-21,1809.7982999999977
3_6_2013-06-28,2240.431499999997
3_6_2013-07-05,1860.552799999998
3_6_2013-07-12,1770.7240999999995
3_6_2013-07-19,1904.9893999999995
3_6_2013-07-26,1522.2648
3_7_2012-11-02,9317.268900000014
3_7_2012-11-09,9330.268400000014
3_7_2012-11-16,9246.967600000013
3_7_2012-11-23,29513.099500000008
3_7_2012-11-30,17705.923200000023
3_7_2012-12-07,17850.237099999984
3_7_2012-12-14,26554.33519999999
3_7_2012-12-21,37316.79850000005
3_7_2012-12-28,19131.478800000026
3_7_2013-01-04,6250.744199999999
3_7_2013-01-11,6083.606099999997
3_7_2013-01-18,6579.471499999998
3_7_2013-01-25,7282.07549999999
3_7_2013-02-01,9159.849200000015
3_7_2013-02-08,10199.8332
3_7_2013-02-15,9407.771500000012
3_7_2013-02-22,8529.51029999999
3_7_2013-03-01,8993.533100000002
3_7_2013-03-08,8475.161700000004
3_7_2013-03-15,8465.423000000004
3_7_2013-03-22,8486.00940000001
3_7_2013-03-29,8478.729900000013
3_7_2013-04-05,10810.254000000006
3_7_2013-04-12,9854.895099999994
3_7_2013-04-19,8848.614199999998
3_7_2013-04-26,8946.259999999998
3_7_2013-05-03,8793.922299999997
3_7_2013-05-10,8616.236499999992
3_7_2013-05-17,8844.019899999992
3_7_2013-05-24,9591.826500000003
3_7_2013-05-31,12075.998599999999
3_7_2013-06-07,12115.650300000003
3_7_2013-06-14,11853.581300000009
3_7_2013-06-21,12388.527200000006
3_7_2013-06-28,12087.092000000002
3_7_2013-07-05,11668.422700000001
3_7_2013-07-12,9329.204800000012
3_7_2013-07-19,8459.56520000001
3_7_2013-07-26,8071.615699999999
3_8_2012-11-02,8795.918999999983
3_8_2012-11-09,8795.918999999983
3_8_2012-11-16,8795.918999999983
3_8_2012-11-23,8526.156000000003
3_8_2012-11-30,8214.494899999998
3_8_2012-12-07,8814.283699999989
3_8_2012-12-14,8874.114499999985
3_8_2012-12-21,9498.463599999995
3_8_2012-12-28,8945.060199999996
3_8_2013-01-04,8438.297800000008
3_8_2013-01-11,8480.617000000011
3_8_2013-01-18,8254.147199999992
3_8_2013-01-25,8017.662999999991
3_8_2013-02-01,8326.736099999991
3_8_2013-02-08,9221.9024
3_8_2013-02-15,9367.860099999993
3_8_2013-02-22,9424.986899999993
3_8_2013-03-01,9604.514099999995
3_8_2013-03-08,9511.942999999992
3_8_2013-03-15,8580.1052
3_8_2013-03-22,9060.506600000008
3_8_2013-03-29,9252.426199999994
3_8_2013-04-05,9658.176800000001
3_8_2013-04-12,8719.92929999999
3_8_2013-04-19,8659.826999999987
3_8_2013-04-26,9093.325199999985
3_8_2013-05-03,9621.298799999984
3_8_2013-05-10,8889.422599999998
3_8_2013-05-17,9217.89209999999
3_8_2013-05-24,9048.980100000002
3_8_2013-05-31,9320.592600000004
3_8_2013-06-07,9328.223400000003
3_8_2013-06-14,8978.944800000001
3_8_2013-06-21,8794.608400000001
3_8_2013-06-28,8900.792500000007
3_8_2013-07-05,8889.422900000005
3_8_2013-07-12,8908.911699999991
3_8_2013-07-19,8934.481199999986
3_8_2013-07-26,9053.863399999984
3_9_2012-11-02,10266.516500000003
3_9_2012-11-09,10233.051300000003
3_9_2012-11-16,10233.051300000003
3_9_2012-11-23,12522.76410000002
3_9_2012-11-30,11363.40110000001
3_9_2012-12-07,11630.628800000013
3_9_2012-12-14,10958.758799999992
3_9_2012-12-21,12372.139100000013
3_9_2012-12-28,10908.461000000001
3_9_2013-01-04,9507.273599999991
3_9_2013-01-11,9401.858699999993
3_9_2013-01-18,8145.556599999999
3_9_2013-01-25,7354.688400000003
3_9_2013-02-01,7583.329900000008
3_9_2013-02-08,8695.738000000008
3_9_2013-02-15,8857.678900000006
3_9_2013-02-22,9199.632500000003
3_9_2013-03-01,10732.830099999986
3_9_2013-03-08,11753.577899999997
3_9_2013-03-15,12196.916800000006
3_9_2013-03-22,11860.44370000001
3_9_2013-03-29,11963.95580000002
3_9_2013-04-05,13819.003199999994
3_9_2013-04-12,12354.604599999999
3_9_2013-04-19,10588.33830000001
3_9_2013-04-26,10196.368400000014
3_9_2013-05-03,10070.429200000017
3_9_2013-05-10,10452.212000000018
3_9_2013-05-17,10726.114200000016
3_9_2013-05-24,11435.749300000007
3_9_2013-05-31,10839.903200000019
3_9_2013-06-07,11437.721100000013
3_9_2013-06-14,11982.134800000009
3_9_2013-06-21,10505.816900000013
3_9_2013-06-28,9806.196199999991
3_9_2013-07-05,9409.738799999985
3_9_2013-07-12,9018.544799999989
3_9_2013-07-19,9298.915899999995
3_9_2013-07-26,9812.766300000008
3_10_2012-11-02,13144.186999999998
3_10_2012-11-09,13144.186999999998
3_10_2012-11-16,13144.186999999998
3_10_2012-11-23,11949.939199999999
3_10_2012-11-30,12382.1973
3_10_2012-12-07,12517.964999999998
3_10_2012-12-14,10874.314299999985
3_10_2012-12-21,11402.266900000013
3_10_2012-12-28,10299.271999999994
3_10_2013-01-04,10263.008600000001
3_10_2013-01-11,10236.1015
3_10_2013-01-18,10762.9216
3_10_2013-01-25,9933.44520000001
3_10_2013-02-01,10344.221400000013
3_10_2013-02-08,12913.454700000002
3_10_2013-02-15,13609.244100000005
3_10_2013-02-22,13912.572399999981
3_10_2013-03-01,14564.0786
3_10_2013-03-08,14176.276699999982
3_10_2013-03-15,14209.747099999993
3_10_2013-03-22,14201.69760000002
3_10_2013-03-29,14669.481100000019
3_10_2013-04-05,14285.46769999999
3_10_2013-04-12,13188.713399999999
3_10_2013-04-19,12568.794200000002
3_10_2013-04-26,12543.114900000013
3_10_2013-05-03,12712.794800000001
3_10_2013-05-10,12846.343200000008
3_10_2013-05-17,12136.290800000002
3_10_2013-05-24,12887.40510000001
3_10_2013-05-31,12759.864100000017
3_10_2013-06-07,12993.070000000009
3_10_2013-06-14,14035.070099999994
3_10_2013-06-21,13714.058100000013
3_10_2013-06-28,14265.962100000006
3_10_2013-07-05,13866.997100000006
3_10_2013-07-12,13917.470099999999
3_10_2013-07-19,13772.527599999994
3_10_2013-07-26,13838.908099999986
3_11_2012-11-02,10397.649200000013
3_11_2012-11-09,10314.05870000001
3_11_2012-11-16,10211.175600000011
3_11_2012-11-23,10350.100400000008
3_11_2012-11-30,12175.279300000002
3_11_2012-12-07,13540.645999999993
3_11_2012-12-14,8890.178799999989
3_11_2012-12-21,9028.116399999994
3_11_2012-12-28,8504.137499999993
3_11_2013-01-04,7726.612300000007
3_11_2013-01-11,7786.906000000002
3_11_2013-01-18,6645.458700000002
3_11_2013-01-25,6226.741100000001
3_11_2013-02-01,6376.3454000000065
3_11_2013-02-08,8132.136400000006
3_11_2013-02-15,6826.750500000002
3_11_2013-02-22,7248.6178
3_11_2013-03-01,8164.7322999999915
3_11_2013-03-08,8444.856599999992
3_11_2013-03-15,8948.735399999987
3_11_2013-03-22,10376.415399999993
3_11_2013-03-29,12132.890599999986
3_11_2013-04-05,14660.584599999984
3_11_2013-04-12,13500.327199999994
3_11_2013-04-19,11750.135199999997
3_11_2013-04-26,12005.160699999993
3_11_2013-05-03,13793.027600000005
3_11_2013-05-10,15021.462800000001
3_11_2013-05-17,11487.767199999987
3_11_2013-05-24,13015.420799999994
3_11_2013-05-31,17325.84410000001
3_11_2013-06-07,17934.45220000002
3_11_2013-06-14,24109.205899999986
3_11_2013-06-21,24175.453499999996
3_11_2013-06-28,21679.376400000034
3_11_2013-07-05,15076.989200000018
3_11_2013-07-12,14199.011700000015
3_11_2013-07-19,13067.807200000005
3_11_2013-07-26,13775.577099999993
3_12_2012-11-02,2716.2958000000017
3_12_2012-11-09,2727.480300000002
3_12_2012-11-16,2688.2337000000016
3_12_2012-11-23,2637.9571
3_12_2012-11-30,2608.0217000000002
3_12_2012-12-07,2591.422300000002
3_12_2012-12-14,2382.595200000003
3_12_2012-12-21,1951.3609999999999
